countryCode,type,cityName,cityId,regionName,population,regionCode,lat,lon,elevation,timezone
BR,CITY,Arapongas,9857,Paraná,104150,PR,-23.419439999999998,-51.424440000000004,816.0,America__Sao_Paulo
BR,CITY,Araraquara,9537,São Paulo,226508,SP,-21.794439999999998,-48.17556,664.0,America__Sao_Paulo
BR,CITY,Araras,9050,São Paulo,128895,SP,-22.356939999999998,-47.384170000000005,629.0,America__Sao_Paulo
BR,CITY,Araruama,9485,Rio de Janeiro,112008,RJ,-22.87278,-42.343059999999994,15.0,America__Sao_Paulo
BR,CITY,Araucária,9761,Paraná,119123,PR,-25.59306,-49.41028,897.0,America__Sao_Paulo
BR,CITY,Araxá,9480,Minas Gerais,103287,MG,-19.593329999999998,-46.94056,973.0,America__Sao_Paulo
BR,CITY,Araçatuba,137931,São Paulo,192757,SP,-21.14986,-50.5747,,America__Sao_Paulo
BR,CITY,Ariquemes,9906,Rondônia,105896,RO,-9.91333,-63.04083000000001,142.0,America__Porto_Velho
BR,CITY,Assis,9899,São Paulo,101597,SP,-22.66167,-50.41222,546.0,America__Sao_Paulo
BR,CITY,Atibaia,138392,São Paulo,137187,SP,-23.13099,-46.58896,,America__Sao_Paulo
BR,CITY,Açailândia,134397,Maranhão,104047,MA,-4.69214,-47.34302,,America__Araguaina
BR,CITY,Bacabal,8466,Maranhão,100014,MA,-4.29167,-44.79167,38.0,America__Fortaleza
BR,CITY,Bagé,9773,Rio Grande do Sul,116794,RS,-31.331390000000003,-54.10694,212.0,America__Sao_Paulo
BR,CITY,Balneário Camboriú,9913,Santa Catarina,124557,SC,-26.99056,-48.63472,2.0,America__Sao_Paulo
BR,CITY,Barbacena,136663,Minas Gerais,126325,MG,-21.25031,-43.84171,,America__Sao_Paulo
BR,CITY,Barcarena,134658,Pará,118537,PA,-1.54656,-48.63248,,America__Belem
BR,CITY,Barra,8965,Bahia,119214,BA,-11.08944,-43.14167,406.0,America__Bahia
BR,CITY,Barra Mansa,9459,Rio de Janeiro,179915,RJ,-22.54417,-44.17139,389.0,America__Sao_Paulo
BR,CITY,Barreiras,9920,Bahia,153918,BA,-12.15278,-44.99,472.0,America__Bahia
BR,CITY,Barretos,9685,São Paulo,119243,SP,-20.55722,-48.56778,530.0,America__Sao_Paulo
BR,CITY,Barueri,9311,São Paulo,262275,SP,-23.51056,-46.87611,719.0,America__Sao_Paulo
BR,CITY,Bauru,8971,São Paulo,366992,SP,-22.31472,-49.060559999999995,537.0,America__Sao_Paulo
BR,CITY,Belford Roxo,9205,Rio de Janeiro,469332,RJ,-22.76417,-43.399440000000006,38.0,America__Sao_Paulo
BR,CITY,Belo Horizonte,9672,Minas Gerais,2513451,MG,-19.92083,-43.93778,888.0,America__Sao_Paulo
BR,CITY,Belém,8542,Pará,1407737,PA,-1.45583,-48.50444,10.0,America__Belem
BR,CITY,Bento Gonçalves,134992,Rio Grande do Sul,107341,RS,-29.09958,-51.543440000000004,,America__Sao_Paulo
BR,CITY,Betim,9396,Minas Gerais,384000,MG,-19.967779999999998,-44.19833,817.0,America__Sao_Paulo
BR,CITY,Birigui,9173,São Paulo,118352,SP,-21.288610000000002,-50.34,406.0,America__Sao_Paulo
BR,CITY,Blumenau,9499,Santa Catarina,309214,SC,-26.91944,-49.066109999999995,29.0,America__Sao_Paulo
BR,CITY,Boa Vista,9043,Roraima,326419,RR,2.8197200000000002,-60.67333000000001,76.0,America__Boa_Vista
BR,CITY,Botucatu,9346,São Paulo,139483,SP,-22.88583,-48.445,804.0,America__Sao_Paulo
BR,CITY,Bragança,134273,Pará,122881,PA,-0.9681299999999999,-46.73377,,America__Belem
BR,CITY,Bragança Paulista,9011,São Paulo,160665,SP,-22.9527,-46.54418,817.0,America__Sao_Paulo
BR,CITY,Brasília,9784,Federal District,2789761,DF,-15.779720000000001,-47.92972,1171.0,America__Sao_Paulo
BR,CITY,Brusque,9909,Santa Catarina,131703,SC,-27.09795,-48.91281,21.0,America__Sao_Paulo
BR,CITY,Cabo,8228,Pernambuco,143105,PE,-8.28333,-35.03333,16.0,America__Recife
BR,CITY,Cabo Frio,8996,Rio de Janeiro,186227,RJ,-22.88717,-42.02622,4.0,America__Sao_Paulo
BR,CITY,Cabo de Santo Agostinho,136165,Pernambuco,185025,PE,-8.27727,-35.0909,,America__Recife
BR,CITY,Cachoeirinha,9438,Rio Grande do Sul,121084,RS,-29.951109999999996,-51.09389,17.0,America__Sao_Paulo
BR,CITY,Cachoeiro de Itapemirim,9472,Espírito Santo,189889,ES,-20.84889,-41.11278,22.0,America__Sao_Paulo
BR,CITY,Camaragibe,135709,Pernambuco,155054,PE,-7.9878,-34.99136,,America__Recife
BR,CITY,Camaçari,9513,Bahia,286919,BA,-12.6975,-38.32417,36.0,America__Bahia
BR,CITY,Camboriú,138424,Santa Catarina,124557,SC,-27.07562,-48.7153,,America__Sao_Paulo
BR,CITY,Cametá,134510,Pará,132515,PA,-2.29582,-49.492129999999996,,America__Belem
BR,CITY,Campina Grande,8321,Paraíba,405072,PB,-7.2305600000000005,-35.88111,560.0,America__Fortaleza
BR,CITY,Campinas,9717,São Paulo,1164098,SP,-22.90556,-47.060829999999996,685.0,America__Sao_Paulo
BR,CITY,Campo Grande,9783,Mato Grosso do Sul,874210,MS,-20.44278,-54.646390000000004,592.0,America__Campo_Grande
BR,CITY,Campo Largo,9610,Paraná,112377,PR,-25.45955,-49.53014,956.0,America__Sao_Paulo
BR,CITY,Campos dos Goytacazes,9088,Rio de Janeiro,387417,RJ,-21.752270000000003,-41.33044,13.0,America__Sao_Paulo
BR,CITY,Canoas,9083,Rio Grande do Sul,328291,RS,-29.91778,-51.183609999999994,8.0,America__Sao_Paulo
BR,CITY,Caraguatatuba,9775,São Paulo,113317,SP,-23.620279999999998,-45.413059999999994,2.0,America__Sao_Paulo
BR,CITY,Carapicuíba,137536,São Paulo,392294,SP,-23.55339,-46.84852,,America__Sao_Paulo
BR,CITY,Cariacica,136573,Espírito Santo,348738,ES,-20.3005,-40.469190000000005,,America__Sao_Paulo
BR,CITY,Caruaru,135412,Pernambuco,347088,PE,-8.17924,-36.02794,,America__Recife
BR,CITY,Cascavel,9710,Paraná,257172,PR,-24.95583,-53.45528,781.0,America__Sao_Paulo
BR,CITY,Castanhal,134267,Pará,192571,PA,-1.27231,-47.85627,,America__Belem
BR,CITY,Catanduva,9916,São Paulo,119480,SP,-21.13778,-48.97278,503.0,America__Sao_Paulo
BR,CITY,Caucaia,8765,Ceará,275019,CE,-3.73611,-38.653059999999996,29.0,America__Fortaleza
BR,CITY,Caxias,8660,Maranhão,155129,MA,-4.85889,-43.35611,66.0,America__Fortaleza
BR,CITY,Caxias do Sul,9113,Rio Grande do Sul,435564,RS,-29.168059999999997,-51.17944,817.0,America__Sao_Paulo
BR,CITY,Chapecó,9461,Santa Catarina,183530,SC,-27.096390000000003,-52.61833000000001,674.0,America__Sao_Paulo
BR,CITY,Codó,8840,Maranhão,118038,MA,-4.45528,-43.88556,47.0,America__Fortaleza
BR,CITY,Colatina,9126,Espírito Santo,101190,ES,-19.53944,-40.630559999999996,71.0,America__Sao_Paulo
BR,CITY,Colombo,137839,Paraná,213027,PR,-25.30126,-49.16965,,America__Sao_Paulo
BR,CITY,Conselheiro Lafaiete,9153,Minas Gerais,116512,MG,-20.66028,-43.78611,995.0,America__Sao_Paulo
BR,CITY,Contagem,9597,Minas Gerais,648766,MG,-19.93167,-44.05361,858.0,America__Sao_Paulo
BR,CITY,Coronel Fabriciano,9825,Minas Gerais,103694,MG,-19.51861,-42.628890000000006,250.0,America__Sao_Paulo
BR,CITY,Corumbá,9748,Mato Grosso do Sul,109294,MS,-19.00917,-57.653330000000004,118.0,America__Campo_Grande
BR,CITY,Cotia,9241,São Paulo,229548,SP,-23.60389,-46.91917,853.0,America__Sao_Paulo
BR,CITY,Crato,134265,Ceará,121462,CE,-7.147139999999999,-39.47132,,America__Fortaleza
BR,CITY,Criciúma,8983,Santa Catarina,211369,SC,-28.6775,-49.36972,46.0,America__Sao_Paulo
BR,CITY,Cubatão,9865,São Paulo,127006,SP,-23.895,-46.42528,4.0,America__Sao_Paulo
BR,CITY,Cuiabá,138574,Mato Grosso,585367,MT,-15.41924,-55.89023,,America__Cuiaba
BR,CITY,Curitiba,9706,Paraná,1879355,PR,-25.42778,-49.27306,934.0,America__Sao_Paulo
BR,CITY,Diadema,9418,São Paulo,412428,SP,-23.68611,-46.62278,780.0,America__Sao_Paulo
BR,CITY,Divinópolis,9680,Minas Gerais,213016,MG,-20.14355,-44.89065,747.0,America__Sao_Paulo
BR,CITY,Dourados,9312,Mato Grosso do Sul,215486,MS,-22.22111,-54.80556,430.0,America__Campo_Grande
BR,CITY,Duque de Caxias,9709,Rio de Janeiro,886917,RJ,-22.78556,-43.31167,7.0,America__Sao_Paulo
BR,CITY,Embu,9124,São Paulo,261781,SP,-23.648889999999998,-46.85222,775.0,America__Sao_Paulo
BR,CITY,Embu das Artes,1192625,São Paulo,261781,SP,-23.646639999999998,-46.85386,,America__Sao_Paulo
BR,CITY,Eunápolis,9313,Bahia,114275,BA,-16.3775,-39.58028,189.0,America__Bahia
BR,CITY,Feira de Santana,9749,Bahia,617528,BA,-12.26667,-38.96667,286.0,America__Bahia
BR,CITY,Ferraz de Vasconcelos,137637,São Paulo,184700,SP,-23.561529999999998,-46.3749,,America__Sao_Paulo
BR,CITY,Florianópolis,9096,Santa Catarina,477798,SC,-27.59667,-48.549170000000004,3.0,America__Sao_Paulo
BR,CITY,Formosa,9864,Goiás,100085,GO,-15.537220000000001,-47.33444,916.0,America__Sao_Paulo
BR,CITY,Fortaleza,8878,Ceará,2452185,CE,-3.7172199999999997,-38.54306,21.0,America__Fortaleza
BR,CITY,Foz do Iguaçu,9496,Paraná,293523,PR,-25.54778,-54.58806,164.0,America__Sao_Paulo
BR,CITY,Franca,9111,São Paulo,342112,SP,-20.538610000000002,-47.40083,1040.0,America__Sao_Paulo
BR,CITY,Francisco Morato,138065,São Paulo,168243,SP,-23.26924,-46.708890000000004,,America__Sao_Paulo
BR,CITY,Franco da Rocha,138080,São Paulo,145755,SP,-23.302770000000002,-46.73089,,America__Sao_Paulo
BR,CITY,Garanhuns,7993,Pernambuco,136949,PE,-8.882019999999999,-36.502159999999996,896.0,America__Recife
BR,CITY,Goiânia,9290,Goiás,1393575,GO,-16.67861,-49.253890000000006,749.0,America__Sao_Paulo
BR,CITY,Governador Valadares,9413,Minas Gerais,278363,MG,-18.851110000000002,-41.94944,170.0,America__Sao_Paulo
BR,CITY,Gravataí,9614,Rio Grande do Sul,255660,RS,-29.94218,-50.992779999999996,26.0,America__Sao_Paulo
BR,CITY,Guarapari,9033,Espírito Santo,105286,ES,-20.67182,-40.50196,15.0,America__Sao_Paulo
BR,CITY,Guarapuava,9521,Paraná,167328,PR,-25.39048,-51.46541,1120.0,America__Sao_Paulo
BR,CITY,Guaratinguetá,9467,São Paulo,119073,SP,-22.81639,-45.1925,530.0,America__Sao_Paulo
BR,CITY,Guarujá,9267,São Paulo,311230,SP,-23.99306,-46.25639,4.0,America__Sao_Paulo
BR,CITY,Guarulhos,9334,São Paulo,1324781,SP,-23.46278,-46.53333,759.0,America__Sao_Paulo
BR,CITY,Guaíba,9868,Rio Grande do Sul,101024,RS,-30.11389,-51.325,23.0,America__Sao_Paulo
BR,CITY,Hortolândia,9852,São Paulo,215819,SP,-22.85833,-47.22,587.0,America__Sao_Paulo
BR,CITY,Ibirité,9381,Minas Gerais,158954,MG,-20.02194,-44.058890000000005,872.0,America__Sao_Paulo
BR,CITY,Igarassu,8494,Pernambuco,102021,PE,-7.834169999999999,-34.90639,20.0,America__Recife
BR,CITY,Ilhéus,9207,Bahia,155499,BA,-14.79364,-39.03949,52.0,America__Bahia
BR,CITY,Imperatriz,8819,Maranhão,247505,MA,-5.52639,-47.49167,95.0,America__Fortaleza
BR,CITY,Indaiatuba,9016,São Paulo,231033,SP,-23.088420000000003,-47.2119,624.0,America__Sao_Paulo
BR,CITY,Ipatinga,9618,Minas Gerais,239468,MG,-19.468329999999998,-42.53667,220.0,America__Sao_Paulo
BR,CITY,Itabira,9249,Minas Gerais,109783,MG,-19.61917,-43.22694,794.0,America__Sao_Paulo
BR,CITY,Itaboraí,9320,Rio de Janeiro,218008,RJ,-22.74444,-42.85944,17.0,America__Sao_Paulo
BR,CITY,Itabuna,9199,Bahia,219680,BA,-14.78556,-39.28028,54.0,America__Bahia
BR,CITY,Itaguaí,9532,Rio de Janeiro,119143,RJ,-22.852220000000003,-43.77528,13.0,America__Sao_Paulo
BR,CITY,Itajaí,9038,Santa Catarina,183373,SC,-26.90778,-48.66194,2.0,America__Sao_Paulo
BR,CITY,Itapecerica da Serra,9707,São Paulo,167236,SP,-23.71694,-46.84917,920.0,America__Sao_Paulo
BR,CITY,Itapetininga,9543,São Paulo,157016,SP,-23.59167,-48.053059999999995,670.0,America__Sao_Paulo
BR,CITY,Itapevi,9744,São Paulo,223404,SP,-23.54889,-46.93417,741.0,America__Sao_Paulo
BR,CITY,Itapipoca,8720,Ceará,116065,CE,-3.49444,-39.57861,109.0,America__Fortaleza
BR,CITY,Itaquaquecetuba,137904,São Paulo,352801,SP,-23.45806,-46.32917,,America__Sao_Paulo
BR,CITY,Itatiba,9507,São Paulo,113284,SP,-23.00583,-46.83889,750.0,America__Sao_Paulo
BR,CITY,Itu,9352,São Paulo,167095,SP,-23.26417,-47.299170000000004,583.0,America__Sao_Paulo
BR,CITY,Jaboatão,8464,Pernambuco,702621,PE,-8.18028,-35.00139,88.0,America__Recife
BR,CITY,Jaboatão dos Guararapes,136194,Pernambuco,644699,PE,-8.14568,-34.97381,,America__Recife
BR,CITY,Jacareí,9641,São Paulo,226539,SP,-23.30528,-45.96583,567.0,America__Sao_Paulo
BR,CITY,Jandira,138339,São Paulo,118832,SP,-23.54082,-46.89571,,America__Sao_Paulo
BR,CITY,Jaraguá do Sul,9879,Santa Catarina,143123,SC,-26.486109999999996,-49.06667,30.0,America__Sao_Paulo
BR,CITY,Jaú,9379,São Paulo,143283,SP,-22.29639,-48.55778,541.0,America__Sao_Paulo
BR,CITY,Jequié,9856,Bahia,161528,BA,-13.85875,-40.08512,215.0,America__Bahia
BR,CITY,Ji Paraná,9645,Rondônia,131560,RO,-10.88528,-61.95166999999999,170.0,America__Porto_Velho
BR,CITY,Ji-Paraná,134718,Rondônia,116587,RO,-10.83398,-61.96014,,America__Porto_Velho
BR,CITY,Joinville,9402,Santa Catarina,515288,SC,-26.304440000000003,-48.84556,4.0,America__Sao_Paulo
BR,CITY,João Pessoa,8823,Paraíba,801718,PB,-7.115,-34.86306,40.0,America__Fortaleza
BR,CITY,Juazeiro,136167,Bahia,220253,BA,-9.39679,-40.23381,,America__Bahia
BR,CITY,Juazeiro do Norte,8602,Ceará,249939,CE,-7.2130600000000005,-39.31528,350.0,America__Fortaleza
BR,CITY,Juiz de Fora,9125,Minas Gerais,470193,MG,-21.76417,-43.35028,678.0,America__Sao_Paulo
BR,CITY,Jundiaí,9136,São Paulo,401896,SP,-23.18639,-46.884170000000005,761.0,America__Sao_Paulo
BR,CITY,Lages,9300,Santa Catarina,164676,SC,-27.81611,-50.32611,919.0,America__Sao_Paulo
BR,CITY,Lauro de Freitas,9814,Bahia,191436,BA,-12.89444,-38.327220000000004,30.0,America__Bahia
BR,CITY,Limeira,9085,São Paulo,296440,SP,-22.56472,-47.40167,588.0,America__Sao_Paulo
BR,CITY,Linhares,9177,Espírito Santo,141306,ES,-19.39111,-40.07222,33.0,America__Sao_Paulo
BR,CITY,Londrina,9071,Paraná,548249,PR,-23.31028,-51.16278,610.0,America__Sao_Paulo
BR,CITY,Luziânia,9065,Goiás,174531,GO,-16.2525,-47.95028,930.0,America__Sao_Paulo
BR,CITY,Macapá,8869,Amapá,338936,AP,0.03889,-51.066390000000006,12.0,America__Belem
BR,CITY,Macaé,9604,Rio de Janeiro,234628,RJ,-22.38484,-41.78324,2.0,America__Sao_Paulo
BR,CITY,Maceió,8242,Alagoas,1029129,AL,-9.66583,-35.735279999999996,7.0,America__Maceio
BR,CITY,Magé,137109,Rio de Janeiro,227322,RJ,-22.6349,-43.12056,,America__Sao_Paulo
BR,CITY,Manaus,135159,Amazonas,2182763,AM,-3.0436099999999997,-60.01282,,America__Manaus
BR,CITY,Marabá,8912,Pará,266932,PA,-5.38146,-49.13232,84.0,America__Belem
BR,CITY,Maracanaú,8256,Ceará,209057,CE,-3.87667,-38.62556,54.0,America__Fortaleza
BR,CITY,Maranguape,134225,Ceará,113561,CE,-3.9958099999999996,-38.729690000000005,,America__Fortaleza
BR,CITY,Maricá,137276,Rio de Janeiro,127519,RJ,-22.9163,-42.82203,,America__Sao_Paulo
BR,CITY,Maringá,9039,Paraná,403063,PR,-23.425279999999997,-51.93861,515.0,America__Sao_Paulo
BR,CITY,Marituba,135130,Pará,125435,PA,-1.37399,-48.3142,,America__Belem
BR,CITY,Marília,9465,São Paulo,232006,SP,-22.21389,-49.94583,660.0,America__Sao_Paulo
BR,CITY,Mauá,137505,São Paulo,453286,SP,-23.66364,-46.44656,,America__Sao_Paulo
BR,CITY,Mesquita,135395,Rio de Janeiro,168403,RJ,-22.78993,-43.45966,,America__Sao_Paulo
BR,CITY,Mogi Guaçu,8153,São Paulo,147233,SP,-22.3677,-46.94552,591.0,America__Sao_Paulo
BR,CITY,Mogi das Cruzes,138059,São Paulo,424633,SP,-23.56813,-46.1877,,America__Sao_Paulo
BR,CITY,Montes Claros,137103,Minas Gerais,361971,MG,-16.587889999999998,-43.89995,,America__Bahia
BR,CITY,Mossoró,8595,Rio Grande do Norte,259815,RN,-5.1875,-37.34417,20.0,America__Fortaleza
BR,CITY,Muriaé,8879,Minas Gerais,100765,MG,-21.13056,-42.36639,209.0,America__Sao_Paulo
BR,CITY,Natal,135514,Rio Grande do Norte,877662,RN,-5.8101,-35.22674,,America__Recife
BR,CITY,Nilópolis,137823,Rio de Janeiro,157483,RJ,-22.82106,-43.42703,,America__Sao_Paulo
BR,CITY,Niterói,138066,Rio de Janeiro,496696,RJ,-22.91715,-43.083909999999996,,America__Sao_Paulo
BR,CITY,Nossa Senhora do Socorro,8677,Sergipe,177344,SE,-10.855,-37.12611,36.0,America__Maceio
BR,CITY,Nova Friburgo,8489,Rio de Janeiro,182082,RJ,-22.28194,-42.53111,840.0,America__Sao_Paulo
BR,CITY,Nova Iguaçu,8140,Rio de Janeiro,1002118,RJ,-22.75917,-43.45111,54.0,America__Sao_Paulo
BR,CITY,Novo Hamburgo,8258,Rio Grande do Sul,253841,RS,-29.67833,-51.130559999999996,57.0,America__Sao_Paulo
BR,CITY,Olinda,8362,Pernambuco,389494,PE,-8.00889,-34.85528,16.0,America__Recife
BR,CITY,Osasco,8638,São Paulo,694844,SP,-23.5325,-46.79167,760.0,America__Sao_Paulo
BR,CITY,Ourinhos,8078,São Paulo,110282,SP,-22.97889,-49.87056,483.0,America__Sao_Paulo
BR,CITY,Palhoça,8485,Santa Catarina,137334,SC,-27.64528,-48.66778,3.0,America__Sao_Paulo
BR,CITY,Palmas,9557,Tocantins,272726,TO,-10.16745,-48.327659999999995,230.0,America__Araguaina
BR,CITY,Paranaguá,8374,Paraná,141013,PR,-25.51626,-48.52537,5.0,America__Sao_Paulo
BR,CITY,Parauapebas,134497,Pará,196259,PA,-6.18558,-50.55474,,America__Araguaina
BR,CITY,Parintins,8402,Amazonas,111575,AM,-2.62833,-56.73583000000001,27.0,America__Manaus
BR,CITY,Parnamirim,135633,Rio Grande do Norte,202456,RN,-5.92446,-35.205659999999995,,America__Recife
BR,CITY,Parnaíba,134419,Piauí,145729,PI,-2.92278,-41.73536,,America__Fortaleza
BR,CITY,Passo Fundo,8585,Rio Grande do Sul,184826,RS,-28.26278,-52.40667,687.0,America__Sao_Paulo
BR,CITY,Passos,8384,Minas Gerais,106290,MG,-20.71889,-46.60972,745.0,America__Sao_Paulo
BR,CITY,Patos,8322,Paraíba,106314,PB,-7.024439999999999,-37.28,242.0,America__Fortaleza
BR,CITY,Patos de Minas,8375,Minas Gerais,150833,MG,-18.578889999999998,-46.51806,815.0,America__Sao_Paulo
BR,CITY,Paulista,8872,Pernambuco,300466,PE,-7.94083,-34.873059999999995,13.0,America__Recife
BR,CITY,Paulo Afonso,139581,Bahia,119214,BA,-9.55234,-38.16905,,America__Maceio
BR,CITY,Paço do Lumiar,134935,Maranhão,105121,MA,-2.4801900000000003,-44.11054,,America__Belem
BR,CITY,Pelotas,8904,Rio Grande do Sul,328275,RS,-31.76997,-52.34101,7.0,America__Sao_Paulo
BR,CITY,Petrolina,7734,Pernambuco,337683,PE,-9.398610000000001,-40.50083,376.0,America__Recife
BR,CITY,Petrópolis,137809,Rio de Janeiro,298142,RJ,-22.382189999999998,-43.15909,,America__Sao_Paulo
BR,CITY,Pindamonhangaba,8139,São Paulo,160614,SP,-22.92389,-45.46167,540.0,America__Sao_Paulo
BR,CITY,Pinhais,9463,Paraná,117008,PR,-25.44472,-49.1925,893.0,America__Sao_Paulo
BR,CITY,Piracicaba,139646,São Paulo,391449,SP,-22.71579,-47.77297,,America__Sao_Paulo
BR,CITY,Planaltina,9882,Federal District,189412,DF,-15.61791,-47.648740000000004,1000.0,America__Sao_Paulo
BR,CITY,Ponta Grossa,8241,Paraná,311611,PR,-25.095,-50.16194,975.0,America__Sao_Paulo
BR,CITY,Porto Alegre,8846,Rio Grande do Sul,1484941,RS,-30.03283,-51.23019,10.0,America__Sao_Paulo
BR,CITY,Porto Seguro,8054,Bahia,145431,BA,-16.449720000000003,-39.06472,4.0,America__Bahia
BR,CITY,Porto Velho,135205,Rondônia,428527,RO,-9.20787,-64.31064,,America__Porto_Velho
BR,CITY,Pouso Alegre,8666,Minas Gerais,130615,MG,-22.23,-45.93639,832.0,America__Sao_Paulo
BR,CITY,Poá,138338,São Paulo,113793,SP,-23.534589999999998,-46.34662,,America__Sao_Paulo
BR,CITY,Poços de Caldas,137163,Minas Gerais,152496,MG,-21.7934,-46.535709999999995,,America__Sao_Paulo
BR,CITY,Praia Grande,7969,São Paulo,299261,SP,-24.00583,-46.40278,3.0,America__Sao_Paulo
BR,CITY,Presidente Prudente,8452,São Paulo,222192,SP,-22.12556,-51.38889,475.0,America__Sao_Paulo
BR,CITY,Queimados,8427,Rio de Janeiro,143632,RJ,-22.71611,-43.555279999999996,29.0,America__Sao_Paulo
BR,CITY,Recife,7823,Pernambuco,1555039,PE,-8.053889999999999,-34.88111,4.0,America__Recife
BR,CITY,Resende,8398,Rio de Janeiro,125214,RJ,-22.46889,-44.446670000000005,408.0,America__Sao_Paulo
BR,CITY,Ribeirão Pires,137964,São Paulo,120396,SP,-23.70411,-46.39991,,America__Sao_Paulo
BR,CITY,Ribeirão Preto,8173,São Paulo,666323,SP,-21.1775,-47.81028,546.0,America__Sao_Paulo
BR,CITY,Ribeirão das Neves,8780,Minas Gerais,406802,MG,-19.766939999999998,-44.08667,804.0,America__Sao_Paulo
BR,CITY,Rio Branco,9217,Acre,383443,AC,-9.97472,-67.81,143.0,America__Rio_Branco
BR,CITY,Rio Claro,8476,São Paulo,199961,SP,-22.41139,-47.56139,613.0,America__Sao_Paulo
BR,CITY,Rio Grande,134302,Rio Grande do Sul,197253,RS,-32.078109999999995,-52.35014,,America__Sao_Paulo
BR,CITY,Rio Verde,139726,Goiás,176502,GO,-17.71888,-51.04215,,America__Sao_Paulo
BR,CITY,Rio das Ostras,8219,Rio de Janeiro,141117,RJ,-22.52694,-41.945,,America__Sao_Paulo
BR,CITY,Rio de Janeiro,137508,Rio de Janeiro,6520266,RJ,-22.92008,-43.330690000000004,,America__Sao_Paulo
BR,CITY,Rondonópolis,8876,Mato Grosso,228857,MT,-16.47083,-54.63556,227.0,America__Cuiaba
BR,CITY,Sabará,136709,Minas Gerais,126269,MG,-19.85393,-43.78326,,America__Sao_Paulo
BR,CITY,Salto,8640,São Paulo,114171,SP,-23.20083,-47.28694,555.0,America__Sao_Paulo
BR,CITY,Salvador,8353,Bahia,2921087,BA,-12.971110000000001,-38.51083,8.0,America__Bahia
BR,CITY,Santa Bárbara d'Oeste,8936,São Paulo,190139,SP,-22.753610000000002,-47.41361,570.0,America__Sao_Paulo
BR,CITY,Santa Cruz do Sul,8514,Rio Grande do Sul,118374,RS,-29.7175,-52.42583,122.0,America__Sao_Paulo
BR,CITY,Santa Luzia,8111,Minas Gerais,243503,MG,-19.76972,-43.85139,751.0,America__Sao_Paulo
BR,CITY,Santa Maria,8772,Rio Grande do Sul,261031,RS,-29.68417,-53.806940000000004,113.0,America__Sao_Paulo
BR,CITY,Santa Rita,134766,Paraíba,134940,PB,-7.104369999999999,-34.97387,,America__Recife
BR,CITY,Santana de Parnaíba,8483,São Paulo,126574,SP,-23.44417,-46.91778,711.0,America__Sao_Paulo
BR,CITY,Santarém,7401,Pará,189047,PA,-2.44306,-54.708330000000004,51.0,America__Santarem
BR,CITY,Santo André,138067,São Paulo,710210,SP,-23.71057,-46.5046,,America__Sao_Paulo
BR,CITY,Santo Antônio de Jesus,8516,Bahia,101548,BA,-12.96889,-39.261390000000006,213.0,America__Bahia
