cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
149805,JA000047636,JP,CITY,Toyota-shi,Aichi Prefecture,23,35.086999999999996,137.15,426477,,Asia__Tokyo,255,283,803,18,0,17,33,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149805.jpg
149792,JA000047636,JP,CITY,Tōkai-shi,Aichi Prefecture,23,35.026759999999996,136.89846,113678,,Asia__Tokyo,368,721,942,239,4,15,15,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149792.jpg
1273642,JA000047575,JP,CITY,Aomori,Aomori Prefecture,02,40.81667,140.73333,298394,2.0,Asia__Tokyo,22,67,34,26,0,18,12,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/1273642.jpg
69623,JA000047575,JP,CITY,Hirosaki,Aomori Prefecture,02,40.593059999999994,140.4725,174972,,Asia__Tokyo,45,53,115,3,0,10,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69623.jpg
69370,JA000047407,JP,CITY,Asahikawa,Hokkaidō Prefecture,01,43.77063,142.36489,356612,,Asia__Tokyo,41,186,90,10,0,4,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69370.jpg
68450,JA000047670,JP,CITY,Atsugi,Kanagawa Prefecture,14,35.44272,139.36931,229199,,Asia__Tokyo,530,395,691,39,7,118,127,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68450.jpg
68550,JA000047670,JP,CITY,Chigasaki,Kanagawa Prefecture,14,35.33638,139.40434,241887,,Asia__Tokyo,550,360,887,159,4,76,51,0,7,https://travelapiimages.s3.eu-central-1.amazonaws.com/68550.jpg
150861,JA000047670,JP,CITY,Ebina Shi,Kanagawa Prefecture,14,35.43762,139.39307,133706,,Asia__Tokyo,498,421,696,34,0,105,111,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150861.jpg
68012,JA000047670,JP,CITY,Fujisawa,Kanagawa Prefecture,14,35.34926,139.47666,434568,,Asia__Tokyo,613,491,969,192,0,83,64,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68012.jpg
68764,JA000047670,JP,CITY,Hachiōji,Tokyo,13,35.65583,139.32388999999998,579399,,Asia__Tokyo,590,956,917,81,7,271,307,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68764.jpg
68243,JA000047670,JP,CITY,Hiratsuka,Kanagawa Prefecture,14,35.32785,139.33735,259052,,Asia__Tokyo,529,257,817,40,7,64,56,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68243.jpg
68619,JA000047670,JP,CITY,Isehara,Kanagawa Prefecture,14,35.39932,139.31018999999998,103401,,Asia__Tokyo,555,275,726,39,7,189,196,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68619.jpg
68321,JA000047670,JP,CITY,Kamakura,Kanagawa Prefecture,14,35.308890000000005,139.55028000000001,172262,,Asia__Tokyo,609,422,834,201,0,83,60,0,15,https://travelapiimages.s3.eu-central-1.amazonaws.com/68321.jpg
67844,JA000047670,JP,CITY,Kawasaki,Kanagawa Prefecture,14,35.520559999999996,139.71722,1530457,,Asia__Tokyo,414,1024,815,1029,52,252,136,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/67844.jpg
150112,JA000047670,JP,CITY,Kawasaki-shi,Kanagawa Prefecture,14,35.569959999999995,139.62854,1530457,,Asia__Tokyo,308,967,847,895,56,369,280,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/150112.jpg
68290,JA000047670,JP,CITY,Kisarazu,Chiba Prefecture,12,35.38329,139.93254,135765,,Asia__Tokyo,61,47,250,0,0,17,7,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68290.jpg
67849,JA000047670,JP,CITY,Machida,Tokyo,13,35.540279999999996,139.45083,434407,,Asia__Tokyo,523,752,908,45,0,39,34,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67849.jpg
150084,JA000047670,JP,CITY,Machida-shi,Tokyo,13,35.57626,139.42998,434407,,Asia__Tokyo,396,833,908,51,7,52,45,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150084.jpg
68110,JA000047670,JP,CITY,Minamirinkan,Kanagawa Prefecture,14,35.49527,139.44279,224015,,Asia__Tokyo,523,560,844,37,0,34,41,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68110.jpg
149905,JA000047670,JP,CITY,Sagamihara-shi,Kanagawa Prefecture,14,35.55,139.35,722828,,Asia__Tokyo,396,914,833,105,14,351,371,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/149905.jpg
149833,JA000047670,JP,CITY,Tama-shi,Tokyo,13,35.63054,139.43976,147832,,Asia__Tokyo,505,851,880,53,7,43,39,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149833.jpg
149744,JA000047670,JP,CITY,Yamato-shi,Kanagawa Prefecture,14,35.46934,139.46165,237445,,Asia__Tokyo,513,899,827,140,10,25,29,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149744.jpg
68523,JA000047670,JP,CITY,Yokohama,Kanagawa Prefecture,14,35.43333,139.65,3748781,,Asia__Tokyo,477,1068,834,944,63,313,258,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/68523.jpg
149741,JA000047670,JP,CITY,Yokohama Shi,Kanagawa Prefecture,14,35.46225,139.57645,3748781,,Asia__Tokyo,486,1035,845,883,63,458,397,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149741.jpg
68302,JA000047670,JP,CITY,Yokosuka,Kanagawa Prefecture,14,35.283609999999996,139.66722,428992,,Asia__Tokyo,606,335,564,188,0,102,62,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68302.jpg
68373,JA000047670,JP,CITY,Zama,Kanagawa Prefecture,14,35.4879,139.39101000000002,134671,,Asia__Tokyo,493,521,739,25,0,84,93,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68373.jpg
67846,JA000047815,JP,CITY,Beppu,Ōita Prefecture,44,33.27945,131.49751,125065,,Asia__Tokyo,75,108,126,22,0,39,87,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/67846.jpg
67888,JA000047815,JP,CITY,Ōita,Ōita Prefecture,44,33.23333,131.6,477701,,Asia__Tokyo,80,105,122,22,0,22,34,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67888.jpg
149934,JA000047815,JP,CITY,Ōita-shi,Ōita Prefecture,44,33.1798,131.64085,477701,,Asia__Tokyo,82,94,135,14,0,16,24,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149934.jpg
69496,JA000047615,JP,CITY,Chikusei,Ibaraki Prefecture,08,36.316,139.98238,100816,,Asia__Tokyo,53,30,170,0,0,57,61,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69496.jpg
68141,JA000047615,JP,CITY,Kanuma,Tochigi Prefecture,09,36.55,139.73333,101599,,Asia__Tokyo,53,81,257,4,0,21,26,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68141.jpg
150148,JA000047615,JP,CITY,Kanuma-shi,Tochigi Prefecture,09,36.5755,139.64149,101599,,Asia__Tokyo,7,16,76,0,0,15,24,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150148.jpg
67940,JA000047615,JP,CITY,Oyama,Tochigi Prefecture,09,36.3,139.8,167633,,Asia__Tokyo,84,87,264,6,0,13,19,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67940.jpg
150841,JA000047615,JP,CITY,Tochigi-shi,Tochigi Prefecture,09,36.41128,139.69357,164492,,Asia__Tokyo,71,70,251,2,0,20,22,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150841.jpg
68398,JA000047615,JP,CITY,Utsunomiya,Tochigi Prefecture,09,36.56667,139.88333,519255,,Asia__Tokyo,146,128,502,8,0,24,32,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68398.jpg
149765,JA000047615,JP,CITY,Utsunomiya-shi,Tochigi Prefecture,09,36.59688,139.88657,519255,,Asia__Tokyo,124,134,469,8,0,21,31,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149765.jpg
67887,JA000047807,JP,CITY,Chikushino-shi,Fukuoka Prefecture,40,33.49631,130.5156,102624,,Asia__Tokyo,226,211,331,76,2,49,53,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67887.jpg
68313,JA000047807,JP,CITY,Fukuoka,Fukuoka Prefecture,40,33.6,130.41666999999998,1592657,,Asia__Tokyo,683,473,628,259,19,258,212,0,23,https://travelapiimages.s3.eu-central-1.amazonaws.com/68313.jpg
150282,JA000047807,JP,CITY,Fukuoka-shi,Fukuoka Prefecture,40,33.568940000000005,130.35764,1592657,,Asia__Tokyo,682,479,609,180,15,253,205,0,23,https://travelapiimages.s3.eu-central-1.amazonaws.com/150282.jpg
150154,JA000047807,JP,CITY,Kasuga Shi,Fukuoka Prefecture,40,33.52404,130.45641,111702,,Asia__Tokyo,280,232,387,102,2,57,57,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150154.jpg
68979,JA000047807,JP,CITY,Ōnojō,Fukuoka Prefecture,40,33.53567,130.47861,101017,,Asia__Tokyo,279,232,397,102,2,57,55,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68979.jpg
68879,JA000047412,JP,CITY,Ebetsu,Hokkaidō Prefecture,01,43.108059999999995,141.55056000000002,133953,,Asia__Tokyo,40,73,133,7,7,8,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68879.jpg
69746,JA000047412,JP,CITY,Sapporo,Hokkaidō Prefecture,01,43.06667,141.35,1958756,,Asia__Tokyo,211,631,756,56,15,168,170,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69746.jpg
150485,JA000047412,JP,CITY,Sapporo-shi,Hokkaidō Prefecture,01,43.06667,141.35,1958756,,Asia__Tokyo,211,631,756,56,15,168,170,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150485.jpg
150283,JA000047657,JP,CITY,Fuji Shi,Shizuoka Prefecture,22,35.20106,138.69905,258873,,Asia__Tokyo,70,83,131,6,0,22,21,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150283.jpg
68329,JA000047657,JP,CITY,Fujinomiya,Shizuoka Prefecture,22,35.21667,138.61667,128501,,Asia__Tokyo,66,71,132,6,0,25,22,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68329.jpg
68148,JA000047657,JP,CITY,Mishima,Shizuoka Prefecture,22,35.11667,138.91666999999998,113479,,Asia__Tokyo,151,147,317,33,0,86,79,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68148.jpg
149985,JA000047657,JP,CITY,Numazu-shi,Shizuoka Prefecture,22,35.09491,138.86667,204703,,Asia__Tokyo,128,104,268,33,0,63,64,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/149985.jpg
150285,JA000047656,JP,CITY,Fujieda Shi,Shizuoka Prefecture,22,34.91956,138.23379,146607,,Asia__Tokyo,98,93,437,24,0,25,98,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150285.jpg
149885,JA000047656,JP,CITY,Shizuoka-shi,Shizuoka Prefecture,22,35.201640000000005,138.31426000000002,691185,,Asia__Tokyo,35,30,134,6,0,33,131,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149885.jpg
68755,JA000047656,JP,CITY,Yaizu,Shizuoka Prefecture,22,34.86877,138.31951999999998,136807,,Asia__Tokyo,115,105,437,24,0,25,93,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/68755.jpg
150297,JA000047616,JP,CITY,Fukui-shi,Fukui Prefecture,18,36.06667,136.21667,267428,,Asia__Tokyo,145,146,137,12,0,37,36,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150297.jpg
68528,JA000047767,JP,CITY,Fukuyama,Hiroshima Prefecture,34,34.48333,133.36667,462203,,Asia__Tokyo,61,121,184,6,0,23,15,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68528.jpg
68546,JA000047767,JP,CITY,Onomichi,Hiroshima Prefecture,34,34.41667,133.2,144935,,Asia__Tokyo,58,114,276,13,0,63,51,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68546.jpg
149938,JA000047767,JP,CITY,Onomichi-shi,Hiroshima Prefecture,34,34.4263,133.16329,144935,,Asia__Tokyo,57,106,259,13,0,65,49,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149938.jpg
150253,JA000047632,JP,CITY,Gifu-shi,Gifu Prefecture,21,35.44826,136.7647,414200,,Asia__Tokyo,128,247,1020,81,66,59,69,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150253.jpg
68531,JA000047632,JP,CITY,Ichinomiya,Aichi Prefecture,23,35.3,136.8,379689,,Asia__Tokyo,286,414,893,127,29,26,24,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68531.jpg
67835,JA000047632,JP,CITY,Inazawa,Aichi Prefecture,23,35.25,136.78333,135676,,Asia__Tokyo,284,700,753,247,29,6,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67835.jpg
150158,JA000047632,JP,CITY,Kakamigahara-shi,Gifu Prefecture,21,35.40283,136.87829,148326,,Asia__Tokyo,214,299,1006,81,12,84,106,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150158.jpg
150153,JA000047632,JP,CITY,Kani-shi,Gifu Prefecture,21,35.40589,137.06602,100960,,Asia__Tokyo,136,192,474,76,18,49,81,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150153.jpg
68604,JA000047632,JP,CITY,Kōnan,Aichi Prefecture,23,35.33165,136.87042,100389,,Asia__Tokyo,237,398,960,95,16,66,80,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68604.jpg
149946,JA000047632,JP,CITY,Ōgaki-shi,Gifu Prefecture,21,35.36485,136.60189,162371,,Asia__Tokyo,152,173,790,94,73,25,27,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149946.jpg
69683,JA000047581,JP,CITY,Hachinohe,Aomori Prefecture,02,40.5,141.5,223666,,Asia__Tokyo,38,77,191,0,0,20,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69683.jpg
68124,JA000047668,JP,CITY,Hadano,Kanagawa Prefecture,14,35.371109999999994,139.22361,174281,,Asia__Tokyo,419,154,771,33,7,219,237,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68124.jpg
68164,JA000047668,JP,CITY,Odawara,Kanagawa Prefecture,14,35.255559999999996,139.15972,203035,,Asia__Tokyo,182,196,403,28,7,109,101,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/68164.jpg
69158,JA000047430,JP,CITY,Hakodate,Hokkaidō Prefecture,01,41.77583,140.73667,275730,,Asia__Tokyo,105,95,215,19,7,4,4,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69158.jpg
150858,JA000047605,JP,CITY,Hakusan Shi,Ishikawa Prefecture,17,36.27558,136.66966000000002,113010,,Asia__Tokyo,7,42,22,3,3,42,88,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150858.jpg
67905,JA000047605,JP,CITY,Kanazawa,Ishikawa Prefecture,17,36.6,136.61667,463873,,Asia__Tokyo,94,244,637,37,6,7,21,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67905.jpg
150165,JA000047605,JP,CITY,Kanazawa-shi,Ishikawa Prefecture,17,36.51919,136.70836,463873,,Asia__Tokyo,108,261,676,43,12,26,52,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150165.jpg
68135,JA000047605,JP,CITY,Komatsu,Ishikawa Prefecture,17,36.40263,136.45088,109045,,Asia__Tokyo,64,98,444,17,15,10,24,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/68135.jpg
68710,JA000047654,JP,CITY,Hamamatsu,Shizuoka Prefecture,22,34.7,137.73333,809065,,Asia__Tokyo,299,205,813,37,23,24,42,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/68710.jpg
150245,JA000047654,JP,CITY,Hamamatsu-shi,Shizuoka Prefecture,22,34.95375,137.80733,809065,,Asia__Tokyo,150,103,796,34,18,34,194,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150245.jpg
68128,JA000047654,JP,CITY,Iwata,Shizuoka Prefecture,22,34.7,137.85,166393,,Asia__Tokyo,155,120,853,17,9,17,7,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68128.jpg
150679,JA000047654,JP,CITY,Toyohashi-shi,Aichi Prefecture,23,34.7405,137.40714,378374,,Asia__Tokyo,287,195,826,98,0,45,42,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150679.jpg
68577,JA000047654,JP,CITY,Toyokawa,Aichi Prefecture,23,34.81667,137.4,183823,,Asia__Tokyo,354,217,781,115,0,76,59,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68577.jpg
69586,JA000047584,JP,CITY,Hanamaki,Iwate Prefecture,03,39.38333,141.11667,100722,,Asia__Tokyo,27,67,100,4,0,10,5,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69586.jpg
150429,JA000047584,JP,CITY,Hanamaki Shi,Iwate Prefecture,03,39.44187,141.16751000000002,100722,,Asia__Tokyo,36,27,75,4,0,13,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150429.jpg
68976,JA000047584,JP,CITY,Morioka,Iwate Prefecture,03,39.7,141.15,295172,,Asia__Tokyo,99,45,171,20,4,34,30,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68976.jpg
150419,JA000047584,JP,CITY,Morioka-shi,Iwate Prefecture,03,39.745459999999994,141.26915,295172,,Asia__Tokyo,75,45,167,24,8,12,9,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150419.jpg
150246,JA000047765,JP,CITY,Hatsukaichi-shi,Hiroshima Prefecture,34,34.35,132.3,117623,,Asia__Tokyo,164,177,415,51,0,116,94,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/150246.jpg
150268,JA000047765,JP,CITY,Higashihiroshima Shi,Hiroshima Prefecture,34,34.44755,132.76116000000002,195805,,Asia__Tokyo,21,33,477,2,0,23,98,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150268.jpg
68672,JA000047765,JP,CITY,Hiroshima,Hiroshima Prefecture,34,34.4,132.45,1306589,,Asia__Tokyo,333,375,773,75,6,326,496,4,47,https://travelapiimages.s3.eu-central-1.amazonaws.com/68672.jpg
150230,JA000047765,JP,CITY,Hiroshima-shi,Hiroshima Prefecture,34,34.479420000000005,132.45311999999998,1306589,,Asia__Tokyo,314,353,752,71,6,290,520,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150230.jpg
150203,JA000047765,JP,CITY,Iwakuni Shi,Yamaguchi Prefecture,35,34.20608,132.06286,143258,,Asia__Tokyo,30,33,85,4,0,8,34,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150203.jpg
67907,JA000047765,JP,CITY,Kure,Hiroshima Prefecture,34,34.23222,132.56658000000002,218351,,Asia__Tokyo,14,70,571,12,0,136,102,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67907.jpg
150630,JA000047761,JP,CITY,Higashiōmi-shi,Shiga Prefecture,25,35.1089,136.1792,116088,,Asia__Tokyo,304,172,735,36,0,17,81,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150630.jpg
67890,JA000047761,JP,CITY,Hikone,Shiga Prefecture,25,35.25,136.25,113818,,Asia__Tokyo,250,172,932,54,0,40,39,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67890.jpg
150225,JA000047761,JP,CITY,Hikone-shi,Shiga Prefecture,25,35.23036,136.2076,113818,,Asia__Tokyo,253,177,847,32,0,35,46,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150225.jpg
67830,JA000047761,JP,CITY,Nagahama,Shiga Prefecture,25,35.38333,136.26667,115069,,Asia__Tokyo,172,120,777,82,0,38,20,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67830.jpg
67955,JA000047769,JP,CITY,Himeji,Hyōgo Prefecture,28,34.81667,134.7,530363,,Asia__Tokyo,511,341,739,113,15,64,72,0,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/67955.jpg
68479,JA000047769,JP,CITY,Kakogawachō-honmachi,Hyōgo Prefecture,28,34.76943,134.82905,271634,,Asia__Tokyo,375,186,555,93,23,26,28,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68479.jpg
150236,JA000047780,JP,CITY,Hirakata Shi,Ōsaka Prefecture,27,34.81762,135.68171,408610,,Asia__Tokyo,678,575,952,131,3,22,69,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150236.jpg
68458,JA000047780,JP,CITY,Ikoma,Nara Prefecture,29,34.68333,135.7,117601,,Asia__Tokyo,805,615,909,269,7,60,67,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68458.jpg
150903,JA000047780,JP,CITY,Kashihara-shi,Nara Prefecture,29,34.50352,135.78986,125288,,Asia__Tokyo,688,168,1030,125,0,67,81,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150903.jpg
149986,JA000047780,JP,CITY,Nara-shi,Nara Prefecture,29,34.68506,135.80485,369523,,Asia__Tokyo,808,329,949,70,0,52,83,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149986.jpg
69467,JA000047629,JP,CITY,Hitachi,Ibaraki Prefecture,08,36.6,140.65,191293,,Asia__Tokyo,20,30,53,14,14,21,15,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/69467.jpg
69400,JA000047629,JP,CITY,Hitachi-Naka,Ibaraki Prefecture,08,36.39659,140.53479,156811,,Asia__Tokyo,170,108,235,15,6,12,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69400.jpg
150451,JA000047629,JP,CITY,Hitachi-shi,Ibaraki Prefecture,08,36.62492,140.61876,191293,,Asia__Tokyo,18,30,54,14,14,23,15,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150451.jpg
150864,JA000047629,JP,CITY,Hitachinaka-shi,Ibaraki Prefecture,08,36.395959999999995,140.55789,159415,,Asia__Tokyo,168,108,229,15,6,14,3,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150864.jpg
68819,JA000047629,JP,CITY,Katsuta,Ibaraki Prefecture,08,36.38333,140.53333,155968,,Asia__Tokyo,170,110,213,15,6,9,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68819.jpg
68876,JA000047629,JP,CITY,Mito,Ibaraki Prefecture,08,36.35,140.45,273053,,Asia__Tokyo,165,114,209,9,0,9,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68876.jpg
150409,JA000047629,JP,CITY,Mito-shi,Ibaraki Prefecture,08,36.37053,140.43559,273053,,Asia__Tokyo,169,120,222,9,0,6,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150409.jpg
150364,JA000047629,JP,CITY,Tsuchiura-shi,Ibaraki Prefecture,08,36.08333,140.2,144399,,Asia__Tokyo,75,97,128,9,3,35,35,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/150364.jpg
69504,JA000047629,JP,CITY,Tsukuba,Ibaraki Prefecture,08,36.2,140.1,240987,,Asia__Tokyo,57,76,140,7,3,90,94,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/69504.jpg
150801,JA000047629,JP,CITY,Tsukuba-shi,Ibaraki Prefecture,08,36.10532,140.08174,240987,,Asia__Tokyo,73,91,178,7,3,53,55,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150801.jpg
68097,JA000047824,JP,CITY,Honmachi,Kumamoto Prefecture,43,32.50439,130.59951999999998,104341,,Asia__Tokyo,10,17,80,0,0,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68097.jpg
149743,JA000047824,JP,CITY,Yatsushiro Shi,Kumamoto Prefecture,43,32.490629999999996,130.74972,132418,,Asia__Tokyo,7,12,86,0,0,3,26,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149743.jpg
67987,JA000047784,JP,CITY,Hōfu,Yamaguchi Prefecture,35,34.05,131.56667,116925,,Asia__Tokyo,27,48,178,2,0,126,102,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67987.jpg
150655,JA000047784,JP,CITY,Shūnan Shi,Yamaguchi Prefecture,35,34.15136,131.82498,149632,,Asia__Tokyo,34,19,283,0,0,6,52,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150655.jpg
67986,JA000047784,JP,CITY,Tokuyama,Yamaguchi Prefecture,35,34.05,131.81667,101133,,Asia__Tokyo,36,26,299,0,0,13,49,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/67986.jpg
149761,JA000047784,JP,CITY,Yamaguchi Shi,Yamaguchi Prefecture,35,34.17753,131.54667,195412,,Asia__Tokyo,37,82,193,9,0,143,119,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149761.jpg
68117,JA000047637,JP,CITY,Iida,Nagano Prefecture,20,35.51965,137.82074,107111,,Asia__Tokyo,21,38,72,2,0,27,69,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68117.jpg
68281,JA000047809,JP,CITY,Iizuka,Fukuoka Prefecture,40,33.636540000000004,130.68678,126715,,Asia__Tokyo,43,47,95,36,11,46,42,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68281.jpg
150362,JA000047887,JP,CITY,Imabari-shi,Ehime Prefecture,38,34.06667,132.99791000000002,151956,,Asia__Tokyo,26,46,70,8,0,176,46,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150362.jpg
150027,JA000047887,JP,CITY,Matsuyama-shi,Ehime Prefecture,38,33.835679999999996,132.76224,518050,,Asia__Tokyo,41,165,195,26,3,310,132,0,26,https://travelapiimages.s3.eu-central-1.amazonaws.com/150027.jpg
69305,JA000047887,JP,CITY,Saijō,Ehime Prefecture,38,33.91667,133.18333,113801,,Asia__Tokyo,27,62,119,0,0,65,23,0,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/69305.jpg
149888,JA000047887,JP,CITY,Saijō-shi,Ehime Prefecture,38,33.861,133.10832,113801,,Asia__Tokyo,11,32,93,0,0,165,86,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/149888.jpg
150180,JA000047641,JP,CITY,Iruma-shi,Saitama Prefecture,11,35.818020000000004,139.36754,150216,,Asia__Tokyo,388,283,918,46,0,65,90,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/150180.jpg
68236,JA000047641,JP,CITY,Ōme,Tokyo,13,35.78389,139.24306,149323,,Asia__Tokyo,578,140,879,28,9,126,218,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68236.jpg
68122,JA000047817,JP,CITY,Isahaya,Nagasaki Prefecture,42,32.84111,130.04306,134503,,Asia__Tokyo,52,28,23,0,0,12,16,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68122.jpg
68488,JA000047817,JP,CITY,Nagasaki,Nagasaki Prefecture,42,32.75,129.88333,439318,,Asia__Tokyo,81,120,139,13,6,25,13,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/68488.jpg
150004,JA000047817,JP,CITY,Nagasaki-shi,Nagasaki Prefecture,42,32.782059999999994,129.82715,439318,,Asia__Tokyo,87,133,151,13,6,25,15,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/150004.jpg
